time,mean_pressure,min_pressure,max_pressure,std_pressure,pressure_range,anomaly
281700,53.765302808601106,-1.2939453e-06,90.48942,17.60564797543268,90.4894212939453,0
282600,53.70107917375263,-1.2939453e-06,90.26617,17.635330506844188,90.2661712939453,0
283500,53.63699552526782,-1.2939453e-06,90.04291,17.666452133095227,90.04291129394531,0
284400,51.335635707843565,-1.2939453e-06,85.44728,17.15883110318327,85.44728129394531,1
285300,53.39834160380316,-1.2939453e-06,99.74879,17.737887184588338,99.7487912939453,0
286200,53.365119995974936,-1.2939453e-06,99.774185,17.77774976687685,99.7741862939453,0
287100,53.50366281213647,-1.2939453e-06,99.79904,17.711527888923026,99.79904129394531,0
288000,53.81099919850017,-1.2939453e-06,100.34457,18.110261748535546,100.34457129394531,0
288900,53.846748612389064,-1.2939453e-06,100.38985,18.108975065215027,100.3898512939453,0
289800,53.88212925860118,-1.2939453e-06,100.43317,18.107723393063875,100.4331712939453,0
290700,53.91735873865168,-1.2939453e-06,100.47598,18.106596489444026,100.47598129394531,0
291600,53.309289248752606,-1.2939453e-06,98.69765,17.8541586454452,98.6976512939453,0
292500,53.319983025015276,-1.2939453e-06,98.68201,17.853122740171244,98.68201129394531,0
293400,53.32609573890414,-1.2939453e-06,98.63485,17.85046411144778,98.6348512939453,0
294300,53.33214899496477,-1.2939453e-06,98.587456,17.847971172337665,98.5874572939453,0
295200,53.202196807843585,-1.2939453e-06,98.81835,17.847518847586688,98.8183512939453,0
296100,54.28073216062141,-1.2939453e-06,98.390945,19.08721010086464,98.3909462939453,0
297000,54.292753362894125,-1.2939453e-06,98.3442,19.09181452137376,98.3442012939453,0
297900,54.45015753057088,-1.2939453e-06,98.29687,19.186832323975015,98.2968712939453,0
298800,55.19908484749001,-1.2939453e-06,99.23993,19.43353335016454,99.2399312939453,0
299700,55.244876943449654,-1.2939453e-06,99.25607,19.440032832660116,99.2560712939453,0
300600,55.28876646996482,-1.2939453e-06,99.26091,19.446188810220686,99.2609112939453,0
301500,55.332420244712324,-1.2939453e-06,99.2652,19.452441985573504,99.2652012939453,0
302400,54.78164566011625,-1.2939453e-06,98.79465,19.19606525538248,98.79465129394531,0
303300,54.8047431714799,-1.2939453e-06,98.77762,19.202316237298664,98.7776212939453,0
304200,54.82729461062137,-1.2939453e-06,98.75782,19.208522350939187,98.7578212939453,0
305100,54.849668789156716,-1.2939453e-06,98.73751,19.214785097627363,98.7375112939453,0
306000,54.677079844459705,-1.2939453e-06,98.87291,19.115953503116348,98.87291129394531,0
306900,54.698633055318346,-1.2939453e-06,98.860146,19.122712389170065,98.8601472939453,0
307800,54.71996087249005,-1.2939453e-06,98.84652,19.129506264816058,98.8465212939453,0
308700,54.74110920178298,-1.2939453e-06,98.832375,19.136343988286665,98.8323762939453,0
309600,54.990005455217286,-1.2939453e-06,98.579384,19.1288092115279,98.57938529394531,0
310500,54.186213997742605,-1.2939453e-06,99.23628,19.06542795892137,99.2362812939453,0
311400,54.00003738132846,-1.2939453e-06,99.27049,18.969682525181703,99.2704912939453,0
312300,53.991185690671884,-1.2939453e-06,99.28941,18.990575138889746,99.2894112939453,0
313200,54.0286295733739,-1.2939453e-06,99.308136,19.017131982459883,99.30813729394531,0
314100,54.02460959218699,-1.2939453e-06,99.327095,19.039638176003223,99.3270962939453,0
315000,54.020606835621315,-1.2939453e-06,99.34607,19.06241043117907,99.3460712939453,0
315900,54.01662055291927,-1.2939453e-06,99.36504,19.08544779951327,99.3650412939453,0
316800,53.014132013904195,-1.2939453e-06,99.63785,17.982041681407296,99.6378512939453,0
317700,53.00127144218704,-1.2939453e-06,99.673195,17.99497818526221,99.67319629394531,0
318600,52.99011893839918,-1.2939453e-06,99.70378,18.007895980561294,99.7037812939453,0
319500,52.979040156580886,-1.2939453e-06,99.7344,18.021272491355887,99.7344012939453,0
320400,54.09056050178295,-1.2939453e-06,101.56894,18.552981503254884,101.5689412939453,0
321300,54.123830669459736,-1.2939453e-06,101.690796,18.57452321251153,101.69079729394531,0
322200,53.11555974976272,-1.2939453e-06,101.81855,17.740763551354092,101.8185512939453,0
323100,53.62785249723756,-1.2939453e-06,101.90583,17.83783324576375,101.9058312939453,0
324000,53.02689021264153,-1.2939453e-06,101.48645,17.669052392416127,101.48645129394531,0
324900,53.00255620254058,-1.2939453e-06,101.57424,17.669543108997903,101.5742412939453,0
325800,52.978146484358746,-1.2939453e-06,101.66076,17.67115613198332,101.6607612939453,0
326700,52.95388190405572,-1.2939453e-06,101.74711,17.67401865018442,101.74711129394531,0
327600,52.01144378865168,-1.2939453e-06,90.902565,17.390031060316954,90.9025662939453,0
328500,51.95746417678298,-1.2939453e-06,90.950226,17.378582321184556,90.9502272939453,0
329400,51.90359961895464,-1.2939453e-06,90.99782,17.368546961345785,90.99782129394531,0
330300,51.8498175883992,-1.2939453e-06,91.04534,17.359927411247273,91.0453412939453,0
331200,50.51793796036882,-1.2939453e-06,90.20873,17.25561652586061,90.2087312939453,1
332100,52.71069980178292,-1.2939453e-06,98.89454,17.685177764675135,98.89454129394531,0
333000,52.71206416769204,-1.2939453e-06,98.904045,17.67093763508951,98.9040462939453,0
333900,52.713541627288,-1.2939453e-06,98.913574,17.656908363201737,98.9135752939453,0
334800,52.09420399698499,-1.2939453e-06,98.39957,17.468348122320144,98.3995712939453,0
335700,52.075911737641604,-1.2939453e-06,98.377426,17.45551877342053,98.3774272939453,0
336600,52.05727942249007,-1.2939453e-06,98.35178,17.442636535199398,98.35178129394531,0
337500,53.31684338562135,-1.2939453e-06,98.20666,18.759288188855965,98.2066612939453,0
338400,54.08847900784356,-1.2939453e-06,99.18248,19.039003892573405,99.1824812939453,0
339300,54.10437552728803,-1.2939453e-06,99.22191,19.04317184607849,99.2219112939453,0
340200,54.11840860910613,-1.2939453e-06,99.249344,19.046861158495222,99.2493452939453,0
341100,54.13238468233851,-1.2939453e-06,99.2766,19.0506337926008,99.2766012939453,0
342000,53.9176088229951,-1.2939453e-06,98.49107,19.05042182019486,98.4910712939453,0
342900,53.920474165671884,-1.2939453e-06,98.47813,19.053076783309084,98.4781312939453,0
343800,53.92234489294455,-1.2939453e-06,98.45833,19.055515877313294,98.4583312939453,0
344700,53.924191852540524,-1.2939453e-06,98.438545,19.058065056147914,98.43854629394531,0
345600,54.0371459240052,-1.2939453e-06,98.76245,19.087356359527085,98.7624512939453,0
346500,54.0369461752678,-1.2939453e-06,98.85487,19.11203207878171,98.85487129394531,0
347400,54.03657170430824,-1.2939453e-06,98.94715,19.136849936210908,98.9471512939453,0
348300,54.036162134106206,-1.2939453e-06,99.03931,19.161867749647648,99.0393112939453,0
349200,55.078339366429425,-1.2939453e-06,101.35104,19.603240111457847,101.3510412939453,0
350100,55.126386958853686,-1.2939453e-06,101.48923,19.63473416274742,101.48923129394531,0
351000,55.17026543461129,-1.2939453e-06,101.59797,19.66507605294578,101.5979712939453,0
351900,55.214001386883986,-1.2939453e-06,101.70647,19.695738926083493,101.7064712939453,0
352800,55.60875514344954,-1.2939453e-06,102.12785,20.076964158568167,102.1278512939453,0
353700,55.66233174875271,-1.2939453e-06,102.245605,20.11125567318346,102.2456062939453,0
354600,54.56584448082337,-1.2939453e-06,102.58427,18.694803963241025,102.5842712939453,0
355500,54.613935564409175,-1.2939453e-06,102.71459,18.71886801294026,102.7145912939453,0
356400,55.57323548107589,-1.2939453e-06,104.4515,19.14477697177604,104.4515012939453,0
357300,54.607189044712264,-1.2939453e-06,104.66865,18.21922439951182,104.6686512939453,0
358200,54.62503502173244,-1.2939453e-06,104.84496,18.245695277027366,104.8449612939453,0
359100,53.0318919639042,-1.2939453e-06,91.35317,17.293144188480852,91.35317129394531,0
360000,53.809622141429394,-1.2939453e-06,91.72855,17.46929166120758,91.7285512939453,0
360900,53.79031950658094,-1.2939453e-06,91.53582,17.454880321835674,91.5358212939453,0
361800,53.77153597249005,-1.2939453e-06,91.34485,17.441649391100622,91.3448512939453,0
362700,53.752902571479886,-1.2939453e-06,91.15389,17.42954906217718,91.1538912939453,0
363600,52.99283720430821,-1.2939453e-06,90.16744,17.20965962373386,90.1674412939453,0
364500,53.970246489661704,-1.2939453e-06,89.94088,17.65205500216913,89.94088129394531,0
365400,55.957836342439485,-1.2939453e-06,103.16937,18.689653220841468,103.1693712939453,0
366300,56.04395106617688,-1.2939453e-06,103.29491,18.68963463135491,103.2949112939453,0
367200,55.967799652793104,-1.2939453e-06,102.08725,18.621248748643975,102.0872512939453,0
368100,56.048271342439584,-1.2939453e-06,102.183235,18.61998014790644,102.1832362939453,0
369000,56.12780134597491,-1.2939453e-06,102.27395,18.61874337224092,102.2739512939453,0
369900,56.20703631592437,-1.2939453e-06,102.36399,18.617773827798224,102.3639912939453,0
370800,55.06815676011633,-1.2939453e-06,100.5256,18.156033444221805,100.5256012939453,0
371700,55.38213775961125,-1.2939453e-06,100.57011,18.347281593859933,100.5701112939453,0
372600,55.44729674041931,-1.2939453e-06,100.5962,18.397924621525497,100.5962012939453,0
373500,55.4766668538032,-1.2939453e-06,100.62195,18.42705215840316,100.6219512939453,0
374400,52.09379298031833,-1.2939453e-06,99.26773,17.40241490124181,99.2677312939453,0
375300,52.03591122451022,-1.2939453e-06,99.2176,17.4159511544441,99.21760129394531,0
376200,51.97797880052036,-1.2939453e-06,99.167206,17.429712278217803,99.1672072939453,0
377100,51.92000005456079,-1.2939453e-06,99.116585,17.443699826849162,99.1165862939453,0
378000,51.67812611642942,-1.2939453e-06,98.91713,17.41213856312988,98.9171312939453,0
378900,51.5984574366314,-1.2939453e-06,98.81043,17.421775472792387,98.8104312939453,0
379800,51.5336974154193,-1.2939453e-06,98.74426,17.437136122772877,98.7442612939453,1
380700,52.6748910482476,-1.2939453e-06,98.308075,18.653407351877444,98.3080762939453,0
381600,53.59474835026781,-1.2939453e-06,99.2721,19.06064572936138,99.2721012939453,0
382500,53.57952896794459,-1.2939453e-06,99.27914,19.09139567564214,99.2791412939453,0
383400,53.881762521227444,-1.2939453e-06,99.26587,19.12991689228103,99.26587129394531,0
384300,53.87848159319708,-1.2939453e-06,99.25211,19.13255398100364,99.2521112939453,0
385200,54.622155783853664,-1.2939453e-06,100.08671,19.53671277359653,100.0867112939453,0
386100,54.64489520228807,-1.2939453e-06,100.11387,19.541664524541293,100.11387129394531,0
387000,54.66662308991428,-1.2939453e-06,100.13535,19.546443495307116,100.1353512939453,0
387900,54.68812385304559,-1.2939453e-06,100.1562,19.55132213409169,100.1562012939453,0
388800,56.03202854900519,-1.2939453e-06,102.191154,20.14817372354681,102.1911552939453,0
389700,55.27511740834864,-1.2939453e-06,102.28705,19.36048466344303,102.2870512939453,0
390600,55.29179384117695,-1.2939453e-06,102.36857,19.370959792321663,102.36857129394531,0
391500,53.84995797501527,-1.2939453e-06,100.25932,18.830261766917165,100.2593212939453,0
392400,53.86827531264159,-1.2939453e-06,101.09842,18.921967956108315,101.09842129394531,0
393300,53.81284030860118,-1.2939453e-06,101.168564,18.932511163147712,101.1685652939453,0
394200,53.11570300897995,-1.2939453e-06,102.288704,18.957260878538076,102.2887052939453,0
395100,53.04882316201024,-1.2939453e-06,102.41541,18.96614593243413,102.4154112939453,0
396000,51.37996107817183,-1.2939453e-06,98.627914,18.372647782158033,98.6279152939453,1
396900,53.24117254925772,-1.2939453e-06,100.043686,19.3364489829402,100.0436872939453,0
397800,53.26251442804554,-1.2939453e-06,100.11364,19.344344161086873,100.1136412939453,0
398700,52.24990940456079,-1.2939453e-06,100.38825,17.982481047204388,100.3882512939453,0
399600,51.95616480784351,-1.2939453e-06,100.050224,17.701581960525363,100.0502252939453,0
400500,51.938778865671864,-1.2939453e-06,100.11462,17.708627992838075,100.1146212939453,0
401400,51.921196295469855,-1.2939453e-06,100.177734,17.7159472557958,100.1777352939453,0
402300,51.90359041769209,-1.2939453e-06,100.24063,17.723626925340383,100.2406312939453,0
403200,52.10440727375264,-1.2939453e-06,100.72004,17.884892797346907,100.7200412939453,0
404100,52.09362277526787,-1.2939453e-06,100.79976,17.8966722801843,100.79976129394531,0
405000,52.381927330823416,-1.2939453e-06,100.879616,18.17501234511512,100.8796172939453,0
405900,52.378779657086014,-1.2939453e-06,100.9581,18.19090688656275,100.9581012939453,0
406800,52.460872426025375,-1.2939453e-06,101.3269,18.14628793261476,101.3269012939453,0
407700,52.455791578550595,-1.2939453e-06,101.41586,18.16172405901477,101.4158612939453,0
408600,52.450565635873915,-1.2939453e-06,101.50422,18.17753718494296,101.5042212939453,0
409500,52.44526018612644,-1.2939453e-06,101.59226,18.19375696282038,101.5922612939453,0
410400,51.892488374762806,-1.2939453e-06,100.60222,17.98034863758543,100.6022212939453,0
411300,51.869348386631415,-1.2939453e-06,100.653404,17.99384327333599,100.6534052939453,0
412200,51.84512359799508,-1.2939453e-06,100.6977,18.007112282215786,100.6977012939453,0
413100,51.88112245178296,-1.2939453e-06,100.7053,18.099857743553315,100.7053012939453,0
414000,50.83093430607589,-1.2939453e-06,99.519165,17.74062296554198,99.5191662939453,1
414900,50.799325987389,-1.2939453e-06,99.50464,17.729261899830927,99.5046412939453,1
415800,50.76529969597485,-1.2939453e-06,99.47319,17.716614497344185,99.4731912939453,1
416700,50.73129152147989,-1.2939453e-06,99.441765,17.704137330196005,99.4417662939453,1
417600,50.44669406819706,-1.2939453e-06,99.40598,17.64103903108342,99.4059812939453,1
418500,50.4106261444597,-1.2939453e-06,99.37402,17.628692962663063,99.3740212939453,1
419400,50.37464005683348,-1.2939453e-06,99.34212,17.616517387557337,99.3421212939453,1
420300,51.59162688233846,-1.2939453e-06,99.19021,18.95463618490703,99.1902112939453,0
421200,51.534014744964814,-1.2939453e-06,98.77893,18.873641021893718,98.7789312939453,0
422100,51.483572062389015,-1.2939453e-06,98.705025,18.87686037067401,98.70502629394531,1
423000,51.43252686440923,-1.2939453e-06,98.62729,18.879931138999382,98.6272912939453,1
423900,51.38145448814661,-1.2939453e-06,98.54953,18.883125577934127,98.54953129394531,1
424800,51.336274280318314,-1.2939453e-06,98.58601,18.991320033317542,98.5860112939453,1
425700,52.69701263375263,-1.2939453e-06,98.57332,18.924790699594148,98.5733212939453,0
426600,52.66809987615166,-1.2939453e-06,98.514404,18.926687455487787,98.5144052939453,0
427500,52.63925604572233,-1.2939453e-06,98.45562,18.92872519199747,98.4556212939453,0
428400,53.15012227855058,-1.2939453e-06,98.40639,19.051780490128667,98.4063912939453,0
429300,53.14782577208602,-1.2939453e-06,98.34947,19.054179405610466,98.3494712939453,0
430200,53.14543283069715,-1.2939453e-06,98.2927,19.056575667535412,98.2927012939453,0
431100,53.1430299608739,-1.2939453e-06,98.23608,19.059080068373415,98.2360812939453,0
432000,53.56237745567186,-1.2939453e-06,99.51496,19.233054939771435,99.5149612939453,0
432900,53.58971112829815,-1.2939453e-06,99.569496,19.239688497564266,99.5694972939453,0
433800,53.61343652486382,-1.2939453e-06,99.60071,19.245133255285428,99.60071129394531,0
434700,53.63707931754053,-1.2939453e-06,99.63178,19.250645891604876,99.63178129394531,0
435600,54.49549511377791,-1.2939453e-06,100.683174,19.622870926863726,100.6831752939453,0
436500,54.54713814789409,-1.2939453e-06,100.76256,19.630623655731632,100.7625612939453,0
437400,54.59791881201022,-1.2939453e-06,100.83635,19.63818522629726,100.8363512939453,0
438300,54.64856872110111,-1.2939453e-06,100.90992,19.64585765329369,100.9099212939453,0
439200,54.138239922237545,-1.2939453e-06,102.062675,18.61576000888631,102.0626762939453,0
440100,54.20241444824766,-1.2939453e-06,102.18128,18.614075682558777,102.1812812939453,0
441000,53.50487118802035,-1.2939453e-06,102.3088,17.823057042386836,102.30880129394531,0
441900,53.09372885658097,-1.2939453e-06,102.45928,17.62706174563109,102.45928129394531,0
442800,53.67807568627787,-1.2939453e-06,103.581375,17.89433582951718,103.5813762939453,0
443700,53.6867051711264,-1.2939453e-06,103.73373,17.915528473119984,103.7337312939453,0
444600,52.103048080823385,-1.2939453e-06,90.45447,16.947882653172314,90.4544712939453,0
445500,52.03374579564663,-1.2939453e-06,90.20945,16.951037662612467,90.2094512939453,0
446400,52.41915647173243,-1.2939453e-06,90.857704,17.077173338073944,90.8577052939453,0
447300,52.36833576238904,-1.2939453e-06,90.64277,17.080281410984796,90.6427712939453,0
448200,52.83916162956077,-1.2939453e-06,95.69989,17.683793285523475,95.6998912939453,0
449100,52.83683179673253,-1.2939453e-06,95.881325,17.691353493345922,95.8813262939453,0
450000,54.515574570217325,-1.2939453e-06,103.91889,18.550689069215217,103.91889129394531,0
450900,54.60579018637885,-1.2939453e-06,104.181145,18.578703481280822,104.1811462939453,0
451800,54.68148999420721,-1.2939453e-06,104.36342,18.59932279194889,104.36342129394531,0
452700,54.75698140506581,-1.2939453e-06,104.54529,18.620504013919824,104.5452912939453,0
453600,54.46508934471228,-1.2939453e-06,102.95643,18.643038543194884,102.9564312939453,0
454500,54.52578932653041,-1.2939453e-06,103.09922,18.667233590190353,103.0992212939453,0
455400,54.58536895860113,-1.2939453e-06,103.23447,18.691409105090326,103.2344712939453,0
456300,53.66455061642937,-1.2939453e-06,103.40277,17.8295534150107,103.4027712939453,0
457200,53.349960193197084,-1.2939453e-06,103.546844,17.74182162025287,103.5468452939453,0
458100,51.666486977035476,-1.2939453e-06,89.87003,16.772776697618358,89.8700312939453,0
459000,51.5783400288032,-1.2939453e-06,89.60598,16.781183241622884,89.6059812939453,0
459900,51.49024745607588,-1.2939453e-06,89.34192,16.791113342881623,89.3419212939453,1
460800,50.775712067692034,-1.2939453e-06,87.04969,16.79342668111775,87.0496912939453,1
461700,51.48982723435871,-1.2939453e-06,91.94576,17.450109870623255,91.94576129394531,1
462600,53.40741000102542,-1.2939453e-06,100.77401,18.085296044322064,100.7740112939453,0
463500,53.44918504521734,-1.2939453e-06,100.85683,18.077238261872264,100.8568312939453,0
464400,53.072362449510265,-1.2939453e-06,99.299164,17.84045285065731,99.29916529394531,0
465300,53.09371260052038,-1.2939453e-06,99.30947,17.838437043694274,99.30947129394531,0
466200,53.11306231036887,-1.2939453e-06,99.30745,17.835814116453406,99.3074512939453,0
467100,53.13228706844966,-1.2939453e-06,99.30505,17.833324038325898,99.3050512939453,0
468000,53.89301233764149,-1.2939453e-06,100.63323,18.04648929767494,100.6332312939453,0
468900,55.00273628385367,-1.2939453e-06,100.17489,19.267949592343044,100.17489129394531,0
469800,55.25920858031833,-1.2939453e-06,100.20585,19.404916338076227,100.2058512939453,0
470700,55.30907483309609,-1.2939453e-06,100.23623,19.411079323333794,100.23623129394531,0
471600,55.47822052324759,-1.2939453e-06,100.27293,19.544382266390233,100.2729312939453,0
472500,55.53516065228798,-1.2939453e-06,100.30232,19.549623216709925,100.3023212939453,0
473400,55.5918393156718,-1.2939453e-06,100.33109,19.55498909948176,100.3310912939453,0
474300,55.64824987249004,-1.2939453e-06,100.35924,19.560476459041666,100.3592412939453,0
475200,55.05469630607589,-1.2939453e-06,99.45652,19.27694963353609,99.4565212939453,0
476100,55.08560193259103,-1.2939453e-06,99.45194,19.283662667826334,99.4519412939453,0
477000,55.11520514647993,-1.2939453e-06,99.43987,19.290113667402657,99.4398712939453,0
477900,55.14461581314659,-1.2939453e-06,99.42728,19.296620487222334,99.4272812939453,0
478800,55.40337556819709,-1.2939453e-06,99.70537,19.277201674857334,99.7053712939453,0
479700,55.43775926617692,-1.2939453e-06,99.70628,19.282068010981476,99.70628129394531,0
480600,55.47184413385367,-1.2939453e-06,99.70587,19.286981679766647,99.70587129394531,0
481500,55.50574479016688,-1.2939453e-06,99.70491,19.291972339696876,99.7049112939453,0
482400,55.51199026819714,-1.2939453e-06,99.42918,19.320767469385444,99.4291812939453,0
483300,55.50558621238902,-1.2939453e-06,99.33837,19.347322994095336,99.3383712939453,0
484200,55.516634052287976,-1.2939453e-06,99.32055,19.378764062626328,99.3205512939453,0
485100,55.52717397147986,-1.2939453e-06,99.30035,19.410388955979673,99.3003512939453,0
486000,55.50510442324758,-1.2939453e-06,99.08755,19.504333207722837,99.0875512939453,0
486900,54.50660130582338,-1.2939453e-06,99.71017,19.414249680133643,99.71017129394531,0
487800,52.42215871062138,-1.2939453e-06,99.96576,17.407781192584746,99.9657612939453,0
488700,52.35832065524253,-1.2939453e-06,99.99158,17.423518030752845,99.9915812939453,0
489600,52.28153022140417,-1.2939453e-06,100.06972,17.414599868187068,100.0697212939453,0
490500,52.22307717021732,-1.2939453e-06,100.11865,17.434804633776498,100.1186512939453,0
491400,52.16140659168196,-1.2939453e-06,100.14915,17.45467805937075,100.14915129394531,0
492300,52.87633095329812,-1.2939453e-06,100.16931,17.890107978702147,100.1693112939453,0
493200,52.95704337274254,-1.2939453e-06,100.42613,17.9148013022601,100.4261312939453,0
494100,52.9495838628941,-1.2939453e-06,100.46741,17.923870631540222,100.4674112939453,0
495000,53.25539830809611,-1.2939453e-06,100.4896,18.033083323209365,100.4896012939453,0
495900,53.270102088399064,-1.2939453e-06,100.52876,18.018360434230253,100.52876129394531,0
496800,53.52710589774256,-1.2939453e-06,100.77862,18.114651656574598,100.7786212939453,0
497700,53.54851475405572,-1.2939453e-06,100.82828,18.100735434702028,100.82828129394531,0
498600,53.569922038146636,-1.2939453e-06,100.8776,18.087036794791025,100.8776012939453,0
499500,51.642892930823415,-1.2939453e-06,91.41141,17.414823667190756,91.4114112939453,0
500400,50.80529895127787,-1.2939453e-06,91.948364,17.29907536964536,91.9483652939453,1
501300,50.71649820102535,-1.2939453e-06,91.95651,17.30424951297715,91.9565112939453,1
502200,50.62872215430824,-1.2939453e-06,91.96401,17.311260719907395,91.9640112939453,1
503100,52.750396821479875,-1.2939453e-06,99.024796,17.77153180425301,99.0247972939453,0
504000,52.2657406704698,-1.2939453e-06,98.4906,17.56059925893328,98.4906012939453,0
504900,52.25080176642943,-1.2939453e-06,98.47772,17.54608251023831,98.47772129394531,0
505800,52.23547068536879,-1.2939453e-06,98.461426,17.531536804129978,98.4614272939453,0
506700,52.22025321693444,-1.2939453e-06,98.445244,17.51719450294966,98.4452452939453,0
507600,51.89072767223755,-1.2939453e-06,98.48463,17.480007419659167,98.4846312939453,0
508500,53.15917455632838,-1.2939453e-06,98.342545,18.757428830247978,98.3425462939453,0
509400,53.14500078839915,-1.2939453e-06,98.32011,18.759955942511265,98.3201112939453,0
510300,53.13075354749008,-1.2939453e-06,98.29762,18.762500139197684,98.2976212939453,0
511200,53.06226320456075,-1.2939453e-06,98.0469,18.749957938710228,98.0469012939453,0
512100,53.025260602793054,-1.2939453e-06,97.94435,18.747392530301727,97.9443512939453,0
513000,53.0036587159244,-1.2939453e-06,97.901276,18.749324369107786,97.9012772939453,0
513900,52.98186605304563,-1.2939453e-06,97.85678,18.751295078996186,97.8567812939453,0
514800,53.58996641466174,-1.2939453e-06,98.74892,18.954602171686698,98.7489212939453,0
515700,53.59303646087394,-1.2939453e-06,98.779205,18.959411538791827,98.77920629394531,0
516600,53.59421755733849,-1.2939453e-06,98.79734,18.963729123064866,98.79734129394531,0
517500,53.595373250772894,-1.2939453e-06,98.815346,18.968137315198785,98.81534729394531,0
518400,54.48598769117688,-1.2939453e-06,100.04004,19.39362345425817,100.04004129394531,0
519300,54.5316766237527,-1.2939453e-06,100.11846,19.40035630089734,100.1184612939453,0
520200,54.575181894712266,-1.2939453e-06,100.18836,19.40602337426911,100.1883612939453,0
521100,54.61853058233857,-1.2939453e-06,100.257996,19.411852047243592,100.25799729394531,0
522000,55.52017889395466,-1.2939453e-06,102.001945,19.814971340038674,102.00194629394531,0
522900,55.582987916176876,-1.2939453e-06,102.13639,19.846440913417037,102.13639129394531,0
523800,55.644953610621286,-1.2939453e-06,102.26181,19.8776830949716,102.2618112939453,0
524700,55.70673243738903,-1.2939453e-06,102.38694,19.90933757799079,102.3869412939453,0
525600,55.777947038399105,-1.2939453e-06,102.20418,19.95221331260342,102.2041812939453,0
526500,54.706495629055624,-1.2939453e-06,102.450386,18.603837013136847,102.4503872939453,0
527400,54.762146975520366,-1.2939453e-06,102.57683,18.62462712077011,102.5768312939453,0
528300,53.84851261087389,-1.2939453e-06,102.73314,17.744061787946652,102.73314129394531,0
529200,54.08763663637894,-1.2939453e-06,103.56317,17.89367887309625,103.5631712939453,0
530100,54.091148026277935,-1.2939453e-06,103.71309,17.916590116419986,103.7130912939453,0
531000,52.50852296945966,-1.2939453e-06,90.40731,17.01400110283756,90.4073112939453,0
531900,52.43264557804555,-1.2939453e-06,90.15496,17.021849894926078,90.1549612939453,0
532800,52.97997131011633,-1.2939453e-06,91.644455,17.205863579922603,91.6444562939453,0
533700,52.92749027855072,-1.2939453e-06,91.44582,17.211232290844716,91.4458212939453,0
534600,52.87791173814662,-1.2939453e-06,91.2607,17.218186347046423,91.2607012939453,0
535500,53.359675467692064,-1.2939453e-06,95.43231,17.77471473978977,95.4323112939453,0
536400,52.474040630318264,-1.2939453e-06,94.477715,17.568521789482624,94.4777162939453,0
537300,54.175419555318335,-1.2939453e-06,101.85025,18.253804673655413,101.8502512939453,0
538200,54.221631681580966,-1.2939453e-06,101.97286,18.26921668619947,101.9728612939453,0
539100,54.267725598247594,-1.2939453e-06,102.09523,18.285080242464254,102.0952312939453,0
540000,55.34607274597492,-1.2939453e-06,101.76052,18.59356369172545,101.7605212939453,0
540900,55.830598637388995,-1.2939453e-06,101.84091,18.839558042124647,101.8409112939453,0
541800,55.91253021920717,-1.2939453e-06,101.92079,18.842730108952257,101.9207912939453,0
542700,55.99417691238902,-1.2939453e-06,102.00009,18.846250414701117,102.0000912939453,0
543600,55.78617055607593,-1.2939453e-06,101.926445,18.769698037407796,101.9264462939453,0
544500,55.86008041895465,-1.2939453e-06,102.00013,18.77415891070598,102.0001312939453,0
545400,55.316601598500064,-1.2939453e-06,102.07308,18.06882618160698,102.07308129394531,0
546300,55.33301344572233,-1.2939453e-06,102.14555,18.07929708270369,102.1455512939453,0
547200,54.62725352981325,-1.2939453e-06,101.52106,17.922084814317422,101.52106129394531,0
548100,54.61916490582333,-1.2939453e-06,101.57212,17.94185395613252,101.5721212939453,0
549000,52.63763023713655,-1.2939453e-06,87.65717,17.314905949912184,87.6571712939453,0
549900,52.545262279560774,-1.2939453e-06,87.3271,17.336090128488916,87.3271012939453,0
550800,52.21400827930821,-1.2939453e-06,89.96101,17.465110550158272,89.9610112939453,0
551700,50.91263101137895,-1.2939453e-06,89.88205,17.122540988118427,89.88205129394531,1
552600,52.820478405823394,-1.2939453e-06,100.12491,17.797443103120955,100.1249112939453,0
553500,52.81705731945973,-1.2939453e-06,100.16926,17.795457765324233,100.1692612939453,0
554400,53.30277314067188,-1.2939453e-06,98.15827,18.746000367475542,98.1582712939453,0
555300,53.28850079572236,-1.2939453e-06,98.130516,18.750228754335566,98.1305172939453,0
556200,53.270801971984994,-1.2939453e-06,98.07932,18.753352646694452,98.0793212939453,0
557100,53.253005478045544,-1.2939453e-06,98.02766,18.75656212788946,98.0276612939453,0
558000,53.85181485607593,-1.2939453e-06,98.85293,18.924255160336365,98.8529312939453,0
558900,53.85764742425776,-1.2939453e-06,98.85985,18.928237946627398,98.8598512939453,0
559800,53.50843885531832,-1.2939453e-06,98.85663,18.767756203570645,98.8566312939453,0
560700,53.496072333601155,-1.2939453e-06,98.852974,18.791561542018943,98.8529752939453,0
561600,53.65713701642949,-1.2939453e-06,98.68956,19.193704051606808,98.6895612939453,0
562500,53.646436488399125,-1.2939453e-06,98.67747,19.221433201866613,98.6774712939453,0
563400,53.63549391794464,-1.2939453e-06,98.664566,19.24941277545305,98.6645672939453,0
564300,53.624353818702154,-1.2939453e-06,98.65118,19.2776516115571,98.6511812939453,0
565200,53.637714093449596,-1.2939453e-06,98.287056,19.292670371087052,98.28705729394531,0
566100,53.62592863940922,-1.2939453e-06,98.254364,19.319670445999293,98.2543652939453,0
